id,raw_snap_id,name,year,category,institution
13639,9712275,Paper_9712275,1993,String Theory,ETH Zurich
13640,9712276,Paper_9712276,1994,Cosmology,MIT
13641,9712277,Paper_9712277,2003,String Theory,Caltech
13642,9712278,Paper_9712278,2003,High Energy Physics,MIT
13643,9712280,Paper_9712280,1993,High Energy Physics,Max Planck
13644,9712281,Paper_9712281,1998,Astrophysics,MIT
13645,9712283,Paper_9712283,1996,High Energy Physics,CERN
13646,9712284,Paper_9712284,1995,High Energy Physics,MIT
13647,9712286,Paper_9712286,1993,Cosmology,Harvard
13648,9712287,Paper_9712287,1994,High Energy Physics,CERN
13649,9712290,Paper_9712290,1997,String Theory,Princeton
13650,9712291,Paper_9712291,2003,Particle Physics,Cambridge
13651,9712292,Paper_9712292,1998,String Theory,Cambridge
13652,9712294,Paper_9712294,1994,Particle Physics,Oxford
13653,9712297,Paper_9712297,2000,Quantum Gravity,Oxford
13654,9712299,Paper_9712299,2000,String Theory,Caltech
13655,9712300,Paper_9712300,1999,High Energy Physics,MIT
13656,9712301,Paper_9712301,1996,Astrophysics,Caltech
13657,9712302,Paper_9712302,1996,Particle Physics,Cambridge
13658,9712303,Paper_9712303,2002,Particle Physics,Princeton
13659,9712304,Paper_9712304,1996,String Theory,Harvard
13660,9712305,Paper_9712305,1997,Particle Physics,Oxford
13661,9712306,Paper_9712306,1998,Astrophysics,CERN
13662,9712307,Paper_9712307,1995,Astrophysics,MIT
13663,9712311,Paper_9712311,1993,Cosmology,Oxford
13664,9712313,Paper_9712313,2002,Quantum Gravity,Stanford
13665,9712315,Paper_9712315,1999,Quantum Gravity,Caltech
13666,9712318,Paper_9712318,2000,High Energy Physics,Harvard
13667,9712319,Paper_9712319,1999,String Theory,Stanford
13668,9712320,Paper_9712320,2003,Astrophysics,ETH Zurich
13669,9712321,Paper_9712321,2003,Quantum Gravity,Oxford
13670,9712322,Paper_9712322,2000,Quantum Gravity,Max Planck
13671,9712325,Paper_9712325,1997,Particle Physics,CERN
13672,9712328,Paper_9712328,2001,String Theory,ETH Zurich
13673,9712332,Paper_9712332,1992,Cosmology,Caltech
13674,9712335,Paper_9712335,1996,Astrophysics,Harvard
13675,9712337,Paper_9712337,2001,Astrophysics,Oxford
13676,9712338,Paper_9712338,2002,String Theory,CERN
13677,9712339,Paper_9712339,2000,Astrophysics,MIT
13678,9712340,Paper_9712340,1995,High Energy Physics,Cambridge
13679,9712343,Paper_9712343,1992,Quantum Gravity,Cambridge
13680,9712344,Paper_9712344,2000,Particle Physics,Cambridge
13681,9712345,Paper_9712345,2000,String Theory,Caltech
13682,9712346,Paper_9712346,2003,High Energy Physics,ETH Zurich
13683,9712347,Paper_9712347,1992,Astrophysics,Oxford
13684,9712349,Paper_9712349,1994,High Energy Physics,Harvard
13685,9712350,Paper_9712350,1997,Particle Physics,Harvard
13686,9712351,Paper_9712351,1997,Particle Physics,MIT
13687,9712352,Paper_9712352,1996,Quantum Gravity,Harvard
13688,9712353,Paper_9712353,1997,String Theory,Cambridge
13689,9712354,Paper_9712354,2001,Particle Physics,Oxford
13690,9712355,Paper_9712355,1998,Cosmology,Princeton
13691,9712358,Paper_9712358,1996,Quantum Gravity,MIT
13692,9712359,Paper_9712359,2003,Particle Physics,ETH Zurich
13693,9712360,Paper_9712360,2003,Particle Physics,Princeton
13694,9712362,Paper_9712362,1998,Quantum Gravity,ETH Zurich
13695,9712363,Paper_9712363,1997,Quantum Gravity,Max Planck
13696,9712364,Paper_9712364,1992,Astrophysics,MIT
13697,9712368,Paper_9712368,1998,Particle Physics,MIT
13698,9712369,Paper_9712369,2002,High Energy Physics,Caltech
13699,9712371,Paper_9712371,1996,String Theory,ETH Zurich
13700,9712372,Paper_9712372,2001,Particle Physics,Cambridge
13701,9712376,Paper_9712376,2003,String Theory,Harvard
13702,9712377,Paper_9712377,1994,Quantum Gravity,Princeton
13703,9712378,Paper_9712378,2002,Astrophysics,Oxford
13704,9712379,Paper_9712379,2003,Quantum Gravity,Max Planck
13705,9712381,Paper_9712381,1995,Quantum Gravity,Oxford
13706,9712383,Paper_9712383,1996,Particle Physics,Max Planck
13707,9712384,Paper_9712384,2001,High Energy Physics,MIT
13708,9712385,Paper_9712385,2002,Particle Physics,CERN
13709,9712386,Paper_9712386,1992,Astrophysics,ETH Zurich
13710,9712387,Paper_9712387,1992,High Energy Physics,Max Planck
13711,9712389,Paper_9712389,1993,Quantum Gravity,Harvard
13712,9712390,Paper_9712390,1996,Particle Physics,Princeton
13713,9712392,Paper_9712392,1999,High Energy Physics,MIT
13714,9712393,Paper_9712393,2003,Particle Physics,Caltech
13715,9712394,Paper_9712394,1992,String Theory,Harvard
13716,9712398,Paper_9712398,1996,Cosmology,Cambridge
13717,9712399,Paper_9712399,1993,Particle Physics,Cambridge
13718,9712400,Paper_9712400,1994,Particle Physics,Caltech
13719,9712401,Paper_9712401,1997,Particle Physics,Princeton
13720,9712404,Paper_9712404,1994,Cosmology,Caltech
13721,9712406,Paper_9712406,2002,Quantum Gravity,ETH Zurich
13722,9712409,Paper_9712409,1994,Particle Physics,Max Planck
13723,9712410,Paper_9712410,1999,Particle Physics,Princeton
13724,9712415,Paper_9712415,1998,Particle Physics,ETH Zurich
13725,9712417,Paper_9712417,2001,Cosmology,MIT
13726,9712418,Paper_9712418,2002,Quantum Gravity,CERN
13727,9712419,Paper_9712419,1994,High Energy Physics,Princeton
13728,9712426,Paper_9712426,1998,String Theory,ETH Zurich
13729,9712428,Paper_9712428,2003,High Energy Physics,MIT
13730,9712429,Paper_9712429,1993,String Theory,Max Planck
13731,9712432,Paper_9712432,2000,Quantum Gravity,MIT
13732,9712434,Paper_9712434,2000,High Energy Physics,CERN
13733,9712436,Paper_9712436,2002,Cosmology,Harvard
13734,9712438,Paper_9712438,1996,Astrophysics,CERN
13735,9712442,Paper_9712442,1999,Particle Physics,Harvard
13736,9712443,Paper_9712443,1993,Astrophysics,Oxford
13737,9712445,Paper_9712445,1993,Astrophysics,Cambridge
13738,9712446,Paper_9712446,1998,String Theory,Cambridge
13739,9712447,Paper_9712447,1998,Particle Physics,MIT
13740,9712448,Paper_9712448,1993,Cosmology,Max Planck
13741,9712450,Paper_9712450,1995,Astrophysics,Harvard
13742,9712451,Paper_9712451,1999,String Theory,Cambridge
13743,9712457,Paper_9712457,1994,Particle Physics,Cambridge
13744,9712459,Paper_9712459,1999,Quantum Gravity,Max Planck
13745,9712462,Paper_9712462,2000,Particle Physics,Princeton
13746,9712463,Paper_9712463,2003,Quantum Gravity,Caltech
13747,9712464,Paper_9712464,1999,Particle Physics,ETH Zurich
13748,9712467,Paper_9712467,1996,Cosmology,ETH Zurich
13749,9712468,Paper_9712468,1999,Astrophysics,CERN
13750,9712469,Paper_9712469,1999,Cosmology,Max Planck
13751,9712471,Paper_9712471,1993,Particle Physics,Stanford
13752,9712473,Paper_9712473,1997,Quantum Gravity,Stanford
13753,9712476,Paper_9712476,1997,Astrophysics,Stanford
13754,9712478,Paper_9712478,1993,Particle Physics,Max Planck
13755,9712479,Paper_9712479,1992,Cosmology,Stanford
13756,9712480,Paper_9712480,1994,High Energy Physics,ETH Zurich
13757,9712482,Paper_9712482,2001,Cosmology,CERN
13758,9712486,Paper_9712486,2001,High Energy Physics,Oxford
13759,9712487,Paper_9712487,1998,Particle Physics,CERN
13760,9712488,Paper_9712488,1994,Cosmology,Oxford
13761,9712489,Paper_9712489,1997,Particle Physics,Caltech
13762,9712491,Paper_9712491,2000,Quantum Gravity,Harvard
13763,9712493,Paper_9712493,2002,String Theory,ETH Zurich
13764,9712494,Paper_9712494,1993,High Energy Physics,Cambridge
13765,9712495,Paper_9712495,1998,Particle Physics,Max Planck
13766,9712496,Paper_9712496,1994,Astrophysics,CERN
13767,9712497,Paper_9712497,1992,Quantum Gravity,ETH Zurich
13768,9712498,Paper_9712498,1992,Particle Physics,Harvard
13769,9712499,Paper_9712499,1992,High Energy Physics,CERN
13770,9712501,Paper_9712501,1995,High Energy Physics,Max Planck
13771,9712502,Paper_9712502,1992,Cosmology,Max Planck
13772,9712504,Paper_9712504,2003,High Energy Physics,Oxford
13773,9712505,Paper_9712505,2001,Quantum Gravity,Stanford
13774,9712506,Paper_9712506,1992,High Energy Physics,CERN
13775,9712507,Paper_9712507,2001,Cosmology,Caltech
13776,9712508,Paper_9712508,1996,Cosmology,Cambridge
13777,9712512,Paper_9712512,2001,Quantum Gravity,Oxford
13778,9712514,Paper_9712514,1999,Particle Physics,Cambridge
13779,9712515,Paper_9712515,2000,High Energy Physics,Oxford
13780,9712516,Paper_9712516,2002,Quantum Gravity,Harvard
13781,9712517,Paper_9712517,1998,String Theory,CERN
13782,9712518,Paper_9712518,1999,String Theory,Cambridge
13783,9712519,Paper_9712519,1997,High Energy Physics,Princeton
13784,9712520,Paper_9712520,1999,Quantum Gravity,Oxford
13785,9712523,Paper_9712523,1999,High Energy Physics,Princeton
13786,9712524,Paper_9712524,2002,String Theory,MIT
13787,9712526,Paper_9712526,2001,Cosmology,Stanford
13788,9712530,Paper_9712530,2000,Astrophysics,ETH Zurich
13789,9712531,Paper_9712531,2001,String Theory,ETH Zurich
13790,9712532,Paper_9712532,1999,Cosmology,Princeton
13791,9712535,Paper_9712535,1992,Astrophysics,Caltech
13792,9712537,Paper_9712537,1996,String Theory,Stanford
13793,9712538,Paper_9712538,1994,Astrophysics,Stanford
13794,9712540,Paper_9712540,1998,Quantum Gravity,Oxford
13795,9712541,Paper_9712541,2001,Quantum Gravity,CERN
13796,9712542,Paper_9712542,1995,Quantum Gravity,Oxford
13797,9712543,Paper_9712543,2002,String Theory,Princeton
13798,9712546,Paper_9712546,1994,String Theory,ETH Zurich
13799,9712547,Paper_9712547,1995,Quantum Gravity,CERN
13800,9712549,Paper_9712549,2001,Particle Physics,CERN
13801,9712550,Paper_9712550,1999,String Theory,CERN
13802,9712551,Paper_9712551,2003,High Energy Physics,Caltech
13803,9801201,Paper_9801201,1997,Astrophysics,Oxford
13804,9801204,Paper_9801204,2000,String Theory,Stanford
13805,9801205,Paper_9801205,2002,Quantum Gravity,Cambridge
13806,9801206,Paper_9801206,1999,High Energy Physics,ETH Zurich
13807,9801208,Paper_9801208,1997,Astrophysics,Stanford
13808,9801209,Paper_9801209,1997,Particle Physics,Max Planck
13809,9801210,Paper_9801210,1995,High Energy Physics,Harvard
13810,9801212,Paper_9801212,2001,Astrophysics,CERN
13811,9801215,Paper_9801215,2003,String Theory,Caltech
13812,9801218,Paper_9801218,1998,Particle Physics,Oxford
13813,9801221,Paper_9801221,2001,Quantum Gravity,Caltech
13814,9801222,Paper_9801222,1994,High Energy Physics,Oxford
13815,9801223,Paper_9801223,1995,Quantum Gravity,Cambridge
13816,9801224,Paper_9801224,1994,Quantum Gravity,Max Planck
13817,9801228,Paper_9801228,1997,Particle Physics,Oxford
13818,9801229,Paper_9801229,1994,Cosmology,Caltech
13819,9801233,Paper_9801233,1999,Quantum Gravity,Caltech
13820,9801234,Paper_9801234,1999,Particle Physics,Stanford
13821,9801235,Paper_9801235,1994,String Theory,Harvard
13822,9801236,Paper_9801236,1995,Astrophysics,CERN
13823,9801238,Paper_9801238,1995,Quantum Gravity,ETH Zurich
13824,9801240,Paper_9801240,2003,Particle Physics,CERN
13825,9801242,Paper_9801242,1992,Cosmology,Harvard
13826,9801243,Paper_9801243,1996,Quantum Gravity,Caltech
13827,9801244,Paper_9801244,1996,Astrophysics,Caltech
13828,9801246,Paper_9801246,2003,High Energy Physics,CERN
13829,9801251,Paper_9801251,1996,Quantum Gravity,Caltech
13830,9801252,Paper_9801252,1995,Quantum Gravity,MIT
13831,9801253,Paper_9801253,2002,Particle Physics,Max Planck
13832,9801254,Paper_9801254,2000,Quantum Gravity,Max Planck
13833,9801257,Paper_9801257,1996,String Theory,Oxford
13834,9801260,Paper_9801260,2002,Astrophysics,Stanford
13835,9801261,Paper_9801261,1997,Particle Physics,ETH Zurich
13836,9801262,Paper_9801262,2000,Particle Physics,CERN
13837,9801264,Paper_9801264,1996,High Energy Physics,Caltech
13838,9801265,Paper_9801265,1999,Astrophysics,Harvard
13839,9801266,Paper_9801266,2000,Particle Physics,Princeton
13840,9801268,Paper_9801268,2002,Particle Physics,MIT
13841,9801269,Paper_9801269,1999,High Energy Physics,Harvard
13842,9801270,Paper_9801270,2002,High Energy Physics,Max Planck
13843,9801271,Paper_9801271,1992,Particle Physics,Oxford
13844,9801272,Paper_9801272,1996,String Theory,Princeton
13845,9801273,Paper_9801273,1996,String Theory,Stanford
13846,9801274,Paper_9801274,1993,String Theory,ETH Zurich
13847,9801276,Paper_9801276,2002,Particle Physics,Max Planck
13848,9801277,Paper_9801277,1995,High Energy Physics,Harvard
13849,9801279,Paper_9801279,2002,Quantum Gravity,Oxford
13850,9801280,Paper_9801280,1996,Astrophysics,Princeton
13851,9801281,Paper_9801281,1995,Particle Physics,Stanford
13852,9801282,Paper_9801282,2002,High Energy Physics,Caltech
13853,9801283,Paper_9801283,2002,Cosmology,Oxford
13854,9801284,Paper_9801284,2000,Cosmology,Princeton
13855,9801285,Paper_9801285,2001,Quantum Gravity,Cambridge
13856,9801288,Paper_9801288,2003,Quantum Gravity,Max Planck
13857,9801292,Paper_9801292,2000,Quantum Gravity,Harvard
13858,9801293,Paper_9801293,1992,Quantum Gravity,Harvard
13859,9801294,Paper_9801294,1999,Cosmology,Harvard
13860,9801297,Paper_9801297,1999,Particle Physics,Max Planck
13861,9801298,Paper_9801298,1995,Particle Physics,Caltech
13862,9801300,Paper_9801300,1993,Particle Physics,Princeton
13863,9801301,Paper_9801301,1992,Quantum Gravity,Stanford
13864,9801303,Paper_9801303,1993,Cosmology,Max Planck
13865,9801304,Paper_9801304,1997,Cosmology,Oxford
13866,9801305,Paper_9801305,1997,String Theory,MIT
13867,9801306,Paper_9801306,2002,Particle Physics,CERN
13868,9801307,Paper_9801307,1994,String Theory,CERN
13869,9801309,Paper_9801309,1998,High Energy Physics,Oxford
13870,9801317,Paper_9801317,2003,Particle Physics,Max Planck
13871,9801320,Paper_9801320,1998,Particle Physics,CERN
13872,9801321,Paper_9801321,1998,Particle Physics,ETH Zurich
13873,9801322,Paper_9801322,1995,String Theory,ETH Zurich
13874,9801323,Paper_9801323,1998,High Energy Physics,MIT
13875,9801324,Paper_9801324,1996,Cosmology,Harvard
13876,9801326,Paper_9801326,2002,Cosmology,Oxford
13877,9801327,Paper_9801327,1995,Quantum Gravity,Max Planck
13878,9801328,Paper_9801328,2001,String Theory,Harvard
13879,9801329,Paper_9801329,1993,Particle Physics,CERN
13880,9801330,Paper_9801330,1995,Cosmology,Princeton
13881,9801331,Paper_9801331,1994,String Theory,Stanford
13882,9801333,Paper_9801333,1999,High Energy Physics,Stanford
13883,9801338,Paper_9801338,1994,Astrophysics,Princeton
13884,9801339,Paper_9801339,1997,Cosmology,Oxford
13885,9801340,Paper_9801340,1995,Particle Physics,ETH Zurich
13886,9801341,Paper_9801341,1996,Quantum Gravity,Harvard
13887,9801342,Paper_9801342,2002,High Energy Physics,Caltech
13888,9801344,Paper_9801344,2001,Cosmology,Cambridge
13889,9801345,Paper_9801345,2001,String Theory,Harvard
13890,9801348,Paper_9801348,1996,Astrophysics,Caltech
13891,9801350,Paper_9801350,2000,Cosmology,Princeton
13892,9801352,Paper_9801352,1997,Particle Physics,Cambridge
13893,9801353,Paper_9801353,1998,String Theory,Oxford
13894,9801355,Paper_9801355,2002,Particle Physics,Princeton
13895,9801356,Paper_9801356,1995,Astrophysics,ETH Zurich
13896,9801358,Paper_9801358,1992,Cosmology,ETH Zurich
13897,9801359,Paper_9801359,1995,Astrophysics,CERN
13898,9801361,Paper_9801361,1994,Particle Physics,MIT
13899,9801362,Paper_9801362,1992,Particle Physics,Stanford
13900,9801363,Paper_9801363,2003,High Energy Physics,Caltech
13901,9801364,Paper_9801364,1998,Particle Physics,Oxford
13902,9801365,Paper_9801365,1995,Particle Physics,Stanford
13903,9801368,Paper_9801368,1997,Particle Physics,Oxford
13904,9801369,Paper_9801369,2002,High Energy Physics,Caltech
13905,9801370,Paper_9801370,2003,Particle Physics,Stanford
13906,9801372,Paper_9801372,1994,Particle Physics,Caltech
13907,9801373,Paper_9801373,1996,Cosmology,ETH Zurich
13908,9801375,Paper_9801375,1996,Cosmology,Caltech
13909,9801376,Paper_9801376,2001,Astrophysics,Oxford
13910,9801377,Paper_9801377,2002,High Energy Physics,CERN
13911,9801378,Paper_9801378,1993,Cosmology,MIT
13912,9801379,Paper_9801379,1992,Cosmology,CERN
13913,9801380,Paper_9801380,1996,Cosmology,Max Planck
13914,9801381,Paper_9801381,1998,High Energy Physics,CERN
13915,9801383,Paper_9801383,2003,High Energy Physics,Caltech
13916,9801385,Paper_9801385,2003,Quantum Gravity,Oxford
13917,9801386,Paper_9801386,1996,String Theory,ETH Zurich
13918,9801387,Paper_9801387,2000,Cosmology,Caltech
13919,9801388,Paper_9801388,2002,High Energy Physics,Max Planck
13920,9801390,Paper_9801390,1997,Cosmology,Princeton
13921,9801391,Paper_9801391,2002,String Theory,MIT
13922,9801394,Paper_9801394,1999,High Energy Physics,CERN
13923,9801395,Paper_9801395,2001,Particle Physics,CERN
13924,9801397,Paper_9801397,2001,Quantum Gravity,ETH Zurich
13925,9801399,Paper_9801399,1993,High Energy Physics,Cambridge
13926,9801403,Paper_9801403,2003,Particle Physics,Princeton
13927,9801406,Paper_9801406,2002,Cosmology,MIT
13928,9801407,Paper_9801407,1992,String Theory,Princeton
13929,9801409,Paper_9801409,1999,Quantum Gravity,Cambridge
13930,9801410,Paper_9801410,1998,High Energy Physics,Harvard
13931,9801411,Paper_9801411,1996,String Theory,ETH Zurich
13932,9801412,Paper_9801412,1995,Particle Physics,Caltech
13933,9801414,Paper_9801414,2000,High Energy Physics,Max Planck
13934,9801415,Paper_9801415,1992,Particle Physics,Princeton
13935,9801416,Paper_9801416,1994,Cosmology,Harvard
13936,9801417,Paper_9801417,1992,Particle Physics,Princeton
13937,9801418,Paper_9801418,1998,High Energy Physics,Princeton
13938,9801419,Paper_9801419,1993,Cosmology,Caltech
13939,9801420,Paper_9801420,1999,Cosmology,Cambridge
13940,9801422,Paper_9801422,2003,High Energy Physics,ETH Zurich
13941,9801425,Paper_9801425,1993,Cosmology,Max Planck
13942,9801426,Paper_9801426,2000,Cosmology,Caltech
13943,9801427,Paper_9801427,1999,String Theory,Caltech
13944,9801428,Paper_9801428,1996,String Theory,CERN
13945,9801429,Paper_9801429,2001,High Energy Physics,Max Planck
13946,9801430,Paper_9801430,1997,Cosmology,Caltech
13947,9801431,Paper_9801431,2000,Astrophysics,Oxford
13948,9801432,Paper_9801432,1994,Particle Physics,Princeton
13949,9801433,Paper_9801433,1992,Quantum Gravity,Caltech
13950,9801435,Paper_9801435,1992,Cosmology,Harvard
13951,9801436,Paper_9801436,2002,Cosmology,Oxford
13952,9801437,Paper_9801437,1996,High Energy Physics,Harvard
13953,9801438,Paper_9801438,2002,Quantum Gravity,Cambridge
13954,9801439,Paper_9801439,1995,String Theory,Caltech
13955,9801440,Paper_9801440,1997,String Theory,Max Planck
13956,9801442,Paper_9801442,1998,Cosmology,Princeton
13957,9801443,Paper_9801443,1994,Astrophysics,Stanford
13958,9801444,Paper_9801444,1993,Particle Physics,Princeton
13959,9801445,Paper_9801445,1998,Astrophysics,Caltech
13960,9801446,Paper_9801446,2000,High Energy Physics,MIT
13961,9801448,Paper_9801448,1992,Cosmology,Max Planck
13962,9801449,Paper_9801449,1992,Quantum Gravity,Princeton
13963,9801451,Paper_9801451,1996,High Energy Physics,Harvard
13964,9801453,Paper_9801453,1996,High Energy Physics,Oxford
13965,9801456,Paper_9801456,1992,String Theory,Harvard
13966,9802201,Paper_9802201,1992,Quantum Gravity,ETH Zurich
13967,9802202,Paper_9802202,1998,String Theory,ETH Zurich
13968,9802204,Paper_9802204,1996,High Energy Physics,Oxford
13969,9802205,Paper_9802205,2003,Cosmology,MIT
13970,9802206,Paper_9802206,2002,Particle Physics,MIT
13971,9802209,Paper_9802209,1998,Astrophysics,Stanford
13972,9802211,Paper_9802211,1994,Astrophysics,Princeton
13973,9802212,Paper_9802212,1992,Quantum Gravity,Harvard
13974,9802214,Paper_9802214,2002,High Energy Physics,Princeton
13975,9802215,Paper_9802215,1997,Cosmology,Oxford
13976,9802216,Paper_9802216,2003,Cosmology,MIT
13977,9802218,Paper_9802218,2002,Cosmology,CERN
13978,9802219,Paper_9802219,1992,String Theory,MIT
13979,9802220,Paper_9802220,1997,Cosmology,Harvard
13980,9802221,Paper_9802221,1995,Quantum Gravity,Caltech
13981,9802223,Paper_9802223,1997,Quantum Gravity,Max Planck
13982,9802224,Paper_9802224,1998,Particle Physics,Oxford
13983,9802228,Paper_9802228,1992,Astrophysics,Caltech
13984,9802230,Paper_9802230,2000,String Theory,Princeton
13985,9802231,Paper_9802231,2003,Astrophysics,CERN
13986,9802238,Paper_9802238,1994,Cosmology,Princeton
13987,9802239,Paper_9802239,1999,Quantum Gravity,Max Planck
13988,9802240,Paper_9802240,1992,Astrophysics,CERN
13989,9802241,Paper_9802241,1993,Quantum Gravity,Cambridge
13990,9802242,Paper_9802242,1997,High Energy Physics,MIT
13991,9802248,Paper_9802248,2000,Astrophysics,Princeton
13992,9802251,Paper_9802251,2000,Astrophysics,Oxford
13993,9802252,Paper_9802252,2003,Particle Physics,MIT
13994,9802253,Paper_9802253,2001,String Theory,Harvard
13995,9802256,Paper_9802256,2001,Cosmology,MIT
13996,9802258,Paper_9802258,1995,High Energy Physics,Princeton
13997,9802260,Paper_9802260,1992,String Theory,Princeton
13998,9802266,Paper_9802266,1993,Cosmology,MIT
13999,9802267,Paper_9802267,2002,Particle Physics,Harvard
14000,9802268,Paper_9802268,1995,Cosmology,Oxford
14001,9802271,Paper_9802271,2000,High Energy Physics,MIT
14002,9802273,Paper_9802273,2000,High Energy Physics,ETH Zurich
14003,9802274,Paper_9802274,1993,High Energy Physics,CERN
14004,9802275,Paper_9802275,2000,Astrophysics,Cambridge
14005,9802276,Paper_9802276,2001,Quantum Gravity,Harvard
14006,9802277,Paper_9802277,1995,Particle Physics,Stanford
14007,9802279,Paper_9802279,2000,Particle Physics,Princeton
14008,9802282,Paper_9802282,1992,High Energy Physics,MIT
14009,9802284,Paper_9802284,2001,High Energy Physics,MIT
14010,9802286,Paper_9802286,1994,Cosmology,Caltech
14011,9802287,Paper_9802287,1995,Quantum Gravity,MIT
14012,9802289,Paper_9802289,1995,String Theory,Harvard
14013,9802290,Paper_9802290,1997,Quantum Gravity,Stanford
14014,9802291,Paper_9802291,1992,Cosmology,Cambridge
14015,9802292,Paper_9802292,1992,Particle Physics,CERN
14016,9802294,Paper_9802294,1995,High Energy Physics,MIT
14017,9802296,Paper_9802296,1999,High Energy Physics,Princeton
14018,9802298,Paper_9802298,2000,Cosmology,Princeton
14019,9802299,Paper_9802299,1998,Quantum Gravity,ETH Zurich
14020,9802300,Paper_9802300,1996,Cosmology,CERN
14021,9802302,Paper_9802302,1998,High Energy Physics,MIT
14022,9802303,Paper_9802303,1993,Particle Physics,Stanford
14023,9802304,Paper_9802304,1998,Particle Physics,Stanford
14024,9802305,Paper_9802305,2003,Astrophysics,Caltech
14025,9802306,Paper_9802306,1992,High Energy Physics,Harvard
14026,9802307,Paper_9802307,1997,Astrophysics,Oxford
14027,9802310,Paper_9802310,1997,High Energy Physics,MIT
14028,9802312,Paper_9802312,1994,Astrophysics,MIT
14029,9802314,Paper_9802314,2000,High Energy Physics,CERN
14030,9802315,Paper_9802315,2002,Astrophysics,Max Planck
14031,9802316,Paper_9802316,1993,Astrophysics,Stanford
14032,9802317,Paper_9802317,2002,Particle Physics,Caltech
14033,9802319,Paper_9802319,2002,Cosmology,Harvard
14034,9802320,Paper_9802320,1995,Quantum Gravity,CERN
14035,9802323,Paper_9802323,1994,String Theory,Princeton
14036,9802324,Paper_9802324,2001,Particle Physics,Max Planck
14037,9802327,Paper_9802327,1999,Cosmology,Stanford
14038,9802328,Paper_9802328,1992,High Energy Physics,Stanford
14039,9802329,Paper_9802329,1995,Astrophysics,Cambridge
14040,9802330,Paper_9802330,2002,String Theory,Harvard
14041,9802334,Paper_9802334,1998,Cosmology,Max Planck
14042,9802335,Paper_9802335,2003,Cosmology,MIT
14043,9802336,Paper_9802336,1992,Cosmology,Oxford
14044,9802338,Paper_9802338,2002,Astrophysics,Harvard
14045,9802340,Paper_9802340,1998,Cosmology,CERN
14046,9802341,Paper_9802341,1996,String Theory,CERN
14047,9802345,Paper_9802345,1997,Quantum Gravity,MIT
14048,9802346,Paper_9802346,1993,Quantum Gravity,CERN
14049,9802350,Paper_9802350,1995,High Energy Physics,CERN
14050,9802351,Paper_9802351,2000,Astrophysics,Oxford
14051,9802352,Paper_9802352,1996,Astrophysics,Max Planck
14052,9802354,Paper_9802354,1992,String Theory,Cambridge
14053,9802356,Paper_9802356,2003,High Energy Physics,CERN
14054,9802357,Paper_9802357,2000,Particle Physics,MIT
14055,9802358,Paper_9802358,2003,Cosmology,ETH Zurich
14056,9802359,Paper_9802359,1993,String Theory,CERN
14057,9802361,Paper_9802361,2000,Quantum Gravity,Cambridge
14058,9802362,Paper_9802362,1998,Cosmology,Princeton
14059,9802364,Paper_9802364,1996,String Theory,Harvard
14060,9802365,Paper_9802365,1997,Astrophysics,Oxford
14061,9802366,Paper_9802366,1992,Cosmology,Princeton
14062,9802367,Paper_9802367,2000,Astrophysics,Oxford
14063,9802368,Paper_9802368,1994,Particle Physics,ETH Zurich
14064,9802369,Paper_9802369,1996,String Theory,Oxford
14065,9802370,Paper_9802370,1998,Cosmology,Max Planck
14066,9802372,Paper_9802372,1995,Particle Physics,Harvard
14067,9802373,Paper_9802373,2002,Cosmology,Princeton
14068,9802374,Paper_9802374,2001,Particle Physics,CERN
14069,9802376,Paper_9802376,1999,String Theory,Stanford
14070,9802378,Paper_9802378,2001,String Theory,MIT
14071,9802379,Paper_9802379,1996,Quantum Gravity,Harvard
14072,9802380,Paper_9802380,2002,Astrophysics,Cambridge
14073,9802381,Paper_9802381,2001,String Theory,ETH Zurich
14074,9802382,Paper_9802382,2002,High Energy Physics,Oxford
14075,9802383,Paper_9802383,1994,String Theory,Caltech
14076,9802386,Paper_9802386,2002,Particle Physics,Max Planck
14077,9802387,Paper_9802387,1996,High Energy Physics,Oxford
14078,9802388,Paper_9802388,1998,Cosmology,MIT
14079,9802390,Paper_9802390,2001,String Theory,Caltech
14080,9802391,Paper_9802391,1992,Astrophysics,Oxford
14081,9802392,Paper_9802392,1996,High Energy Physics,Stanford
14082,9802393,Paper_9802393,2000,Particle Physics,Oxford
14083,9802394,Paper_9802394,1993,High Energy Physics,Cambridge
14084,9802396,Paper_9802396,2002,Particle Physics,Oxford
14085,9802401,Paper_9802401,2000,String Theory,Harvard
14086,9802404,Paper_9802404,1992,Quantum Gravity,Oxford
14087,9802405,Paper_9802405,1994,Cosmology,ETH Zurich
14088,9802406,Paper_9802406,1998,Astrophysics,MIT
14089,9802407,Paper_9802407,1998,High Energy Physics,Stanford
14090,9802408,Paper_9802408,2003,Cosmology,Oxford
14091,9802409,Paper_9802409,1998,Astrophysics,Caltech
14092,9802410,Paper_9802410,1996,Cosmology,Max Planck
14093,9802411,Paper_9802411,1994,String Theory,Oxford
14094,9802412,Paper_9802412,2000,Cosmology,Oxford
14095,9802414,Paper_9802414,1999,Particle Physics,CERN
14096,9802415,Paper_9802415,1993,High Energy Physics,Princeton
14097,9802416,Paper_9802416,1998,Quantum Gravity,ETH Zurich
14098,9802418,Paper_9802418,2003,High Energy Physics,Cambridge
14099,9802419,Paper_9802419,1992,Quantum Gravity,MIT
14100,9802420,Paper_9802420,1997,High Energy Physics,Stanford
